_id,id,titleText,releaseYear,releaseDate
61e57fd6f6ace03d15777f66,tt0000172,"{'text': 'The X-Ray Fiend', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 10, 'year': 1897, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f4a,tt0000019,"{'text': 'The Clown Barber', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 8, 'year': 1898, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f4c,tt0000118,"{'text': ""Salut malencontreux d'un déserteur"", '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6b21fc69e777f4e,tt0000059,"{'text': 'Couronnement de la rosière', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f50,tt0000014,"{'text': ""L'arroseur arrosé"", '__typename': 'TitleText'}","{'year': 1895, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f52,tt0000043,"{'text': 'Batteuse à vapeur', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f54,tt0000090,"{'text': 'Libération des territoriaux', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6b21fc69e777f56,tt0000028,"{'text': 'La pêche aux poissons rouges', '__typename': 'TitleText'}","{'year': 1895, 'endYear': None, '__typename': 'YearRange'}","{'day': 28, 'month': 12, 'year': 1895, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f58,tt0000141,"{'text': 'Ballet libella', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6b21fc69e777f5a,tt0000226,"{'text': 'Boat Race', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6b21fc69e777f5c,tt0000101,"{'text': 'Place du théâtre français', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6b21fc69e777f5e,tt0000203,"{'text': 'Je vous y prrrrends!', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}",
61e57fd6f6b21fc69e777f60,tt0000240,"{'text': 'Distributing a War Extra', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 5, 'year': 1899, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f62,tt0000200,"{'text': 'Gran corrida de toros', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}","{'day': 27, 'month': 12, 'year': 1898, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f64,tt0000209,"{'text': 'Photographing a Ghost', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 8, 'year': 1898, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f66,tt0000174,"{'text': 'Výstavní párkar a lepic plakátù', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}","{'day': 1, 'month': 7, 'year': 1898, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f68,tt0000230,"{'text': 'Cendrillon', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 10, 'year': 1899, '__typename': 'ReleaseDate'}"
61e57fd6f6b21fc69e777f6a,tt0000247,"{'text': 'King John', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}","{'day': 20, 'month': 9, 'year': 1899, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777f6c,tt0000348,"{'text': 'Charmant froufrou', '__typename': 'TitleText'}","{'year': 1901, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777f6e,tt0000314,"{'text': 'Leçon de danse', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777f70,tt0000369,"{'text': 'Pista de bicicletas para niños en Barcelona', '__typename': 'TitleText'}","{'year': 1901, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777f72,tt0000483,"{'text': 'Les deux rivaux', '__typename': 'TitleText'}","{'year': 1904, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777f74,tt0000076,"{'text': 'Exit of Rip and the Dwarf', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': 1, 'month': 9, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777f76,tt0000175,"{'text': 'A Sea Cave Near Lisbon', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': 29, 'month': 10, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777f78,tt0000164,"{'text': 'Le pêcheur dans le torrent', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}","{'day': 1, 'month': 9, 'year': 2009, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777f7a,tt0000129,"{'text': 'Un petit diable', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777f7c,tt0000350,"{'text': 'The Countryman and the Cinematograph', '__typename': 'TitleText'}","{'year': 1901, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777f7e,tt0000536,"{'text': 'Apachentanz', '__typename': 'TitleText'}","{'year': 1906, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777f80,tt0000213,"{'text': ""Scène d'escamotage"", '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777f82,tt0000467,"{'text': 'Secours aux naufragés', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777f84,tt0000251,"{'text': 'Matches: An Appeal', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1899, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777f86,tt0000490,"{'text': ""L'oiseau envolé"", '__typename': 'TitleText'}","{'year': 1904, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777f88,tt0000054,"{'text': 'Les chevaux de bois', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777f8a,tt0000570,"{'text': 'San Francisco Disaster', '__typename': 'TitleText'}","{'year': 1906, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777f8c,tt0000347,"{'text': ""Buffalo Bill's Wild West Parade"", '__typename': 'TitleText'}","{'year': 1901, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 4, 'year': 1901, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777f8e,tt0000613,"{'text': 'O Rapto de Uma Actriz', '__typename': 'TitleText'}","{'year': 1907, 'endYear': None, '__typename': 'YearRange'}","{'day': 3, 'month': 9, 'year': 1907, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777f90,tt0000680,"{'text': 'Falsely Accused!', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 18, 'month': 1, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777f92,tt0000121,"{'text': ""The Soldier's Courtship"", '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1898, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777f94,tt0000377,"{'text': 'Undressing Extraordinary', '__typename': 'TitleText'}","{'year': 1901, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777f96,tt0000398,"{'text': 'La gigue', '__typename': 'TitleText'}","{'year': 1902, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777f98,tt0000785,"{'text': 'Where the Breakers Roar', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 22, 'month': 9, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777f9a,tt0000380,"{'text': 'La belle au bois dormant', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}","{'day': 11, 'month': 7, 'year': 1903, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777f9c,tt0000395,"{'text': 'La fiole enchantée', '__typename': 'TitleText'}","{'year': 1902, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777f9e,tt0000845,"{'text': 'The Deception', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 22, 'month': 3, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777fa0,tt0000475,"{'text': ""The Adventurous Voyage of 'The Arctic'"", '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 11, 'year': 1903, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777fa2,tt0000481,"{'text': ""A Collier's Life"", '__typename': 'TitleText'}","{'year': 1904, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777fa4,tt0000409,"{'text': 'Sage-femme de première classe', '__typename': 'TitleText'}","{'year': 1902, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1902, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777fa6,tt0000454,"{'text': 'La mouche', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}",
61e57fd75c5338f43c777fa8,tt0000956,"{'text': 'The Maniac Cook', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 4, 'month': 1, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777faa,tt0000605,"{'text': 'Mordet paa Fyn', '__typename': 'TitleText'}","{'year': 1907, 'endYear': None, '__typename': 'YearRange'}","{'day': 18, 'month': 4, 'year': 1907, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777fac,tt0000962,"{'text': 'The Mexican Sweethearts', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 24, 'month': 6, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777fae,tt0000529,"{'text': 'Reuben in the Opium Joint', '__typename': 'TitleText'}","{'year': 1905, 'endYear': None, '__typename': 'YearRange'}","{'day': 29, 'month': 6, 'year': 1905, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777fb0,tt0000942,"{'text': 'The Lonely Villa', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 10, 'month': 6, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777fb2,tt0000641,"{'text': 'Balked at the Altar', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 25, 'month': 8, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd75c5338f43c777fb4,tt0000784,"{'text': 'When Knights Were Bold', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 20, 'month': 5, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777f66,tt0000222,"{'text': 'Au cabaret', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f68,tt0000300,"{'text': 'The Enchanted Drawing', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': 16, 'month': 11, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777f6a,tt0000337,"{'text': 'Spanish Bullfight', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f6c,tt0000426,"{'text': ""Buffalo Bill's Street Parade"", '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 1, 'year': 1903, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777f6e,tt0000155,"{'text': 'Le magnétiseur', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f70,tt0000158,"{'text': 'Idylle interrompue', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f72,tt0000360,"{'text': 'Hussards et grisettes', '__typename': 'TitleText'}","{'year': 1901, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f74,tt0000383,"{'text': 'Carreras de caballos en el hipódromo de Barcelona', '__typename': 'TitleText'}","{'year': 1902, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f76,tt0000170,"{'text': ""The Twins' Tea Party"", '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 8, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777f78,tt0000460,"{'text': 'The Pioneers', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 10, 'year': 1903, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777f7a,tt0000242,"{'text': 'Le diable au couvent', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}","{'day': 30, 'month': 6, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777f7c,tt0000532,"{'text': 'Torrero y la ribera (Calles y plazas de Zaragoza)', '__typename': 'TitleText'}","{'year': 1905, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f7e,tt0000179,"{'text': 'La caverne maudite', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f80,tt0000304,"{'text': ""Grandma's Reading Glass"", '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 11, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777f82,tt0000246,"{'text': ""L'impressionniste fin de siècle"", '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f84,tt0000593,"{'text': 'Fiestas de San Antonio', '__typename': 'TitleText'}","{'year': 1907, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f86,tt0000235,"{'text': 'La colonne de feu', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f88,tt0000431,"{'text': 'Comme on fait son lit on se couche', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f8a,tt0000329,"{'text': 'Le Polichinelle', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f8c,tt0000131,"{'text': 'Une nuit terrible', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777f8e,tt0000606,"{'text': 'Mr. Gay and Mrs.', '__typename': 'TitleText'}","{'year': 1907, 'endYear': None, '__typename': 'YearRange'}","{'day': 21, 'month': 12, 'year': 1907, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777f90,tt0000656,"{'text': 'Il cane riconoscente', '__typename': 'TitleText'}","{'year': 1907, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 4, 'year': 1907, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777f92,tt0000321,"{'text': 'The Mystic Swing', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f94,tt0000343,"{'text': 'Valse directoire', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f96,tt0000406,"{'text': 'The Prince of Darkness', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 4, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777f98,tt0000372,"{'text': ""Scène d'ivresse"", '__typename': 'TitleText'}","{'year': 1901, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f9a,tt0000726,"{'text': 'Monasterio de Poblet', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777f9c,tt0000727,"{'text': 'Monday Morning in a Coney Island Police Court', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 4, 'month': 9, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777f9e,tt0000452,"{'text': ""The Messenger Boy's Mistake"", '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 10, 'year': 1903, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777fa0,tt0000351,"{'text': 'Danses basques', '__typename': 'TitleText'}","{'year': 1901, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777fa2,tt0000865,"{'text': ""A Father's Mistake"", '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 10, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777fa4,tt0000509,"{'text': ""Les débuts d'un chauffeur"", '__typename': 'TitleText'}","{'year': 1906, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1906, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777fa6,tt0000542,"{'text': 'Cerveza gratis', '__typename': 'TitleText'}","{'year': 1906, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777fa8,tt0000473,"{'text': 'La valise enchantée', '__typename': 'TitleText'}","{'year': 1905, 'endYear': None, '__typename': 'YearRange'}","{'day': 9, 'month': 10, 'year': 1905, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777faa,tt0000907,"{'text': 'In Little Italy', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 23, 'month': 12, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777fac,tt0000948,"{'text': ""La légende de l'arc-en-ciel"", '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777fae,tt0000584,"{'text': 'El ciego de la aldea', '__typename': 'TitleText'}","{'year': 1907, 'endYear': None, '__typename': 'YearRange'}",
61e57fd76b25956a02777fb0,tt0001000,"{'text': 'The Peachbasket Hat', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 24, 'month': 6, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777fb2,tt0000636,"{'text': 'As You Like It', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 19, 'month': 9, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777fb4,tt0000413,"{'text': 'Les trésors de satan', '__typename': 'TitleText'}","{'year': 1902, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1902, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777fb6,tt0000615,"{'text': 'Robbery Under Arms', '__typename': 'TitleText'}","{'year': 1907, 'endYear': None, '__typename': 'YearRange'}","{'day': 2, 'month': 11, 'year': 1907, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777fb8,tt0000990,"{'text': 'Oliver Twist', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 1, 'month': 5, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd76b25956a02777fba,tt0000716,"{'text': 'Lonesome Junction', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 22, 'month': 1, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f6e,tt0000305,"{'text': ""L'Habanera"", '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777f70,tt0000296,"{'text': 'Danse serpentine', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': 8, 'month': 8, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f72,tt0000239,"{'text': 'Danse serpentine par Mme. Bob Walter', '__typename': 'TitleText'}","{'year': 1899, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777f74,tt0000450,"{'text': 'La main du professeur Hamilton ou le roi des dollars', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777f76,tt0000173,"{'text': 'Battle of Santiago Bay', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777f78,tt0000384,"{'text': 'Les chiens savants', '__typename': 'TitleText'}","{'year': 1902, 'endYear': None, '__typename': 'YearRange'}","{'day': 10, 'month': 3, 'year': 2006, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f7a,tt0000456,"{'text': 'N.Y. Fire Department Returning', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 5, 'year': 1903, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f7c,tt0000162,"{'text': 'Les chutes', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777f7e,tt0000358,"{'text': ""Histoire d'un crime"", '__typename': 'TitleText'}","{'year': 1901, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 5, 'year': 1901, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f80,tt0000217,"{'text': 'Waves and Spray', '__typename': 'TitleText'}","{'year': 1898, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777f82,tt0000420,"{'text': 'Alice in Wonderland', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 5, 'year': 1903, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f84,tt0000150,"{'text': 'Danse fleur de lotus', '__typename': 'TitleText'}","{'year': 1897, 'endYear': None, '__typename': 'YearRange'}","{'day': 18, 'month': 5, 'year': 1897, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f86,tt0000524,"{'text': 'New York Subway', '__typename': 'TitleText'}","{'year': 1905, 'endYear': None, '__typename': 'YearRange'}","{'day': 5, 'month': 6, 'year': 1905, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f88,tt0000284,"{'text': 'Chez le photographe', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f8a,tt0000078,"{'text': 'Feira de Gado na Corujeira', '__typename': 'TitleText'}","{'year': 1896, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': None, 'year': 1896, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f8c,tt0000562,"{'text': 'Os Lusíadas', '__typename': 'TitleText'}","{'year': 1906, 'endYear': None, '__typename': 'YearRange'}","{'day': 14, 'month': 7, 'year': 1906, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f8e,tt0000335,"{'text': 'Soldiers of the Cross', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}","{'day': 13, 'month': 9, 'year': 1900, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f90,tt0000439,"{'text': 'The Great Train Robbery', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}","{'day': 7, 'month': 12, 'year': 1903, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f92,tt0000303,"{'text': 'Gavotte directoire', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777f94,tt0000633,"{'text': ""The Anarchist's Sweetheart"", '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 11, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f96,tt0000737,"{'text': 'Over the Hill to the Poorhouse', '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 26, 'month': 6, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f98,tt0000330,"{'text': 'La poupée noire', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777f9a,tt0000390,"{'text': 'Danse mauresque', '__typename': 'TitleText'}","{'year': 1902, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777f9c,tt0000741,"{'text': ""The Planter's Wife"", '__typename': 'TitleText'}","{'year': 1908, 'endYear': None, '__typename': 'YearRange'}","{'day': 20, 'month': 10, 'year': 1908, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777f9e,tt0000819,"{'text': ""A Burglar's Mistake"", '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': 25, 'month': 3, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777fa0,tt0000315,"{'text': 'Le marchand de coco', '__typename': 'TitleText'}","{'year': 1900, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777fa2,tt0000820,"{'text': 'Campaña del Riff', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 9, 'year': 1909, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777fa4,tt0000868,"{'text': 'Fiestas de Santa Lucía - Belenes', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777fa6,tt0000472,"{'text': ""Uncle Tom's Cabin"", '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 5, 'year': 1903, '__typename': 'ReleaseDate'}"
61e57fd78563151ff1777fa8,tt0000929,"{'text': 'Klebolin klebt alles', '__typename': 'TitleText'}","{'year': 1909, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777faa,tt0000468,"{'text': 'Service précipité', '__typename': 'TitleText'}","{'year': 1903, 'endYear': None, '__typename': 'YearRange'}",
61e57fd78563151ff1777fac,tt0000496,"{'text': 'Railroad Smashup', '__typename': 'TitleText'}","{'year': 1904, 'endYear': None, '__typename': 'YearRange'}","{'day': None, 'month': 11, 'year': 1904, '__typename': 'ReleaseDate'}"
